movieID,rating,numberOfRatings
4887,3.0,8
4888,3.3333333,3
4889,3.8333333,6
4890,3.0625,16
4893,3.0,1
4893,3.0,1
4893,3.0,1
4896,3.7142856,63
4897,3.0,1
4898,4.0,3
4899,2.0,1
4901,3.5882354,17
4902,2.5,2
4903,4.1,10
4911,3.0,3
4912,3.5,2
4914,4.285714,7
4914,4.285714,7
4915,2.5,2
4920,5.0,1
4920,5.0,1
4921,3.5,2
4923,4.0,1
4925,2.0,2
4925,2.0,2
4928,4.0,3
4929,3.0,4
4930,5.0,1
4932,3.0,3
4933,3.0,1
4933,3.0,1
4936,3.6666667,6
4941,3.3333333,6
4945,5.0,1
4945,5.0,1
4947,3.0,1
4947,3.0,1
4949,2.0,2
4951,2.6666667,6
4952,2.5,2
4954,3.0,3
4956,3.0,2
4957,4.0,1
4958,3.2222223,9
4960,4.0,1
4961,3.0,1
4963,3.935065,77
4963,3.935065,77
4965,3.75,4
4967,4.3333335,6
4967,4.3333335,6
4968,4.0,1
4968,4.0,1
4968,4.0,1
4969,3.6666667,3
4970,3.75,8
4971,3.5,2
4972,3.0,1
4973,4.3835616,73
4974,3.0,9
4974,3.0,9
4975,3.15,20
4976,3.0,2
4977,3.3333333,3
4977,3.3333333,3
4978,3.6666667,3
4979,3.9574468,47
4979,3.9574468,47
4979,3.9574468,47
4979,3.9574468,47
4980,3.75,8
4980,3.75,8
4981,4.0,1
4984,1.0,1
4987,3.0,1
4988,3.0,1
4989,2.5,2
4990,3.3333333,3
4990,3.3333333,3
4990,3.3333333,3
4992,3.1666667,6
4992,3.1666667,6
4992,3.1666667,6
4993,4.3669066,139
4993,4.3669066,139
4994,4.0,5
4994,4.0,5
4994,4.0,5
4995,3.9016395,61
4995,3.9016395,61
4998,3.0,1
4999,4.0,2
4999,4.0,2
4999,4.0,2
4999,4.0,2
5002,2.0,1
5003,3.0,1
5004,3.0,1
5004,3.0,1
5008,3.7142856,7
5008,3.7142856,7
5009,3.3333333,3
5009,3.3333333,3
5009,3.3333333,3
5009,3.3333333,3
5010,3.8125,32
5012,1.5,2
5013,3.2727273,22
5014,2.75,4
5015,3.45,20
5016,2.25,4
5017,4.6666665,3
5018,3.0,1
5021,3.4,5
5022,4.0,1
5023,4.0,1
5025,3.2857144,7
5026,2.9,10
5027,3.0,2
5028,4.5,2
5033,2.0,1
5034,3.5,4
5038,4.0,1
5039,2.0,1
5039,2.0,1
5040,4.0,2
5041,3.0,1
5042,1.0,1
5043,3.0,1
5043,3.0,1
5043,3.0,1
5047,1.6666666,3
5047,1.6666666,3
5048,2.0,4
5049,3.3636363,11
5049,3.3636363,11
5051,4.0,1
5053,3.0,1
5054,4.0,1
5055,3.1666667,6
5056,4.0,4
5057,2.0,1
5057,2.0,1
5057,2.0,1
5057,2.0,1
5060,3.893617,47
5061,3.0,1
5062,5.0,1
5063,2.0,1
5064,4.1764708,17
5065,2.6666667,3
5066,3.5,8
5066,3.5,8
5069,3.0,1
5071,5.0,1
5071,5.0,1
5071,5.0,1
5072,4.0,1
5073,3.5,2
5074,3.3333333,6
5075,4.0,1
5075,4.0,1
5079,3.0,1
5080,3.0,1
5080,3.0,1
5081,4.0,1
5083,4.0,1
5085,3.0,2
5087,3.0,1
5087,3.0,1
5092,3.0,3
5092,3.0,3
5092,3.0,3
5092,3.0,3
5092,3.0,3
5094,1.0,1
5095,3.6666667,3
5096,3.0,1
5096,3.0,1
5097,3.0,1
5098,3.0,1
5099,3.6666667,3
5101,5.0,1
5102,4.0,1
5103,3.8,10
5105,3.75,4
5106,2.3333333,3
5107,3.5,4
5108,3.75,4
5108,3.75,4
5108,3.75,4
5110,3.4,5
5111,3.0,3
5114,4.6,5
5114,4.6,5
5119,4.0,1
5120,3.5,4
5121,4.5,2
5122,4.0,1
5125,2.0,1
5127,2.6666667,3
5128,2.3333333,6
5128,2.3333333,6
5128,2.3333333,6
5135,3.3333333,12
5135,3.3333333,12
5135,3.3333333,12
5135,3.3333333,12
5139,3.5,2
5141,3.0,2
5142,4.0,1
5146,3.857143,7
5147,4.0,6
5151,3.2,10
5152,3.7857144,14
5153,3.0,1
5159,3.6,5
5161,4.0,1
5164,4.0,1
5165,4.0,1
5167,4.0,1
5167,4.0,1
5167,4.0,1
5168,4.0,1
5170,3.0,2
5170,3.0,2
5171,2.25,8
5172,2.5,2
5172,2.5,2
5177,3.6666667,3
5179,3.0,2
5180,3.0,1
5180,3.0,1
5186,2.5,2
5187,4.0,3
5193,3.6666667,3
5198,4.0,1
5199,3.0,1
5202,2.0,2
5203,4.0,1
5203,4.0,1
5208,4.0,1
5208,4.0,1
5214,3.5,2
5218,3.4871795,39
5219,2.9,10
5220,2.6666667,3
5222,3.6,5
5223,1.0,1
5224,1.0,1
5224,1.0,1
5225,3.9411764,17
5225,3.9411764,17
5227,1.0,1
5229,5.0,1
5230,4.0,1
5231,4.0,1
5232,4.0,1
5233,4.0,1
5234,4.0,1
5236,1.0,1
5237,2.75,4
5237,2.75,4
5238,5.0,1
5241,1.5,2
5241,1.5,2
5243,4.0,1
5244,5.0,1
5246,1.5,2
5247,2.25,4
5248,1.0,1
5250,3.5,4
5254,3.0,11
5255,2.6666667,3
5256,2.0,1
5258,4.0,1
5264,5.0,1
5265,3.3333333,3
5265,3.3333333,3
5266,3.2,15
5266,3.2,15
5267,3.3333333,3
5267,3.3333333,3
5269,3.6,5
5271,4.0,1
5275,4.0,1
5276,4.0,1
5277,2.0,1
5277,2.0,1
5277,2.0,1
5279,2.5,2
5282,3.5,2
5283,3.0,4
5285,3.0,1
5288,4.0,2
5288,4.0,2
5291,3.8888888,9
5292,3.6666667,6
5293,3.5,8
5293,3.5,8
5294,2.6,5
5294,2.6,5
5296,3.2,5
5297,4.0,3
5297,4.0,3
5297,4.0,3
5298,4.0,1
5298,4.0,1
5298,4.0,1
5298,4.0,1
5298,4.0,1
5299,3.4615386,26
5300,4.0,3
5301,5.0,1
5301,5.0,1
5303,2.7777777,9
5303,2.7777777,9
5303,2.7777777,9
5304,1.0,1
5304,1.0,1
5307,3.0,1
5307,3.0,1
5308,3.1666667,12
5309,2.8,5
5312,3.6666667,6
5313,2.125,8
5315,3.0,2
5315,3.0,2
5315,3.0,2
5316,3.3333333,3
5316,3.3333333,3
5319,4.0,3
5319,4.0,3
5323,1.0,3
5324,4.0,1
5325,4.0,2
5325,4.0,2
5329,3.5,2
5333,4.0,1
5334,2.5,2
5335,2.0,1
5337,3.6666667,3
5337,3.6666667,3
5339,3.4,5
5341,4.25,4
5342,2.0,1
5343,3.0,1
5344,4.0,2
5344,4.0,2
5346,4.0,2
5346,4.0,2
5349,3.6309524,84
5352,1.0,1
5353,2.0,1
5353,2.0,1
5354,3.0,1
5354,3.0,1
5354,3.0,1
5354,3.0,1
5354,3.0,1
5357,3.0,2
5359,3.0,2
5359,3.0,2
5360,2.0,2
5360,2.0,2
5363,1.0,1
5363,1.0,1
5364,4.0,3
5365,3.5,2
5366,1.0,1
5367,4.0,2
5372,3.5,2
5372,3.5,2
5372,3.5,2
5375,3.0,1
5377,3.7428572,35
5377,3.7428572,35
5378,3.3773584,53
5379,4.0,2
5380,3.6666667,3
5382,3.6,5
5383,4.0,1
5384,4.0,1
5384,4.0,1
5385,3.8,5
5387,3.0,4
5388,3.4117646,17
5388,3.4117646,17
5388,3.4117646,17
5388,3.4117646,17
5388,3.4117646,17
5391,4.5,2
5395,1.0,1
5398,4.0,1
5400,3.3,10
5401,3.5714285,7
5404,3.5,2
5410,1.5,2
5410,1.5,2
5414,3.75,4
5415,3.8,5
5415,3.8,5
5417,3.0,5
5418,3.953125,64
5419,2.4285715,7
5420,2.6666667,6
5420,2.6666667,6
5420,2.6666667,6
5420,2.6666667,6
5420,2.6666667,6
5425,2.0,1
5427,5.0,1
5428,3.0,1
5433,3.0,1
5433,3.0,1
5433,3.0,1
5433,3.0,1
5438,2.5,2
5438,2.5,2
5443,2.0,1
5444,3.857143,14
5444,3.857143,14
5445,3.7538462,65
5446,4.2222223,9
5447,3.5,2
5447,3.5,2
5449,2.6363637,11
5449,2.6363637,11
5452,1.75,4
5458,1.0,2
5459,2.9615386,26
5460,4.3333335,3
5462,1.6666666,3
5463,2.7272727,11
5464,3.4166667,24
5466,1.0,1
5470,3.4,5
5471,3.0,1
5473,5.0,1
5475,5.0,2
5477,3.25,4
5478,2.5,4
5479,3.0,6
5479,3.0,6
5480,3.5,2
5481,3.148148,27
5483,4.0,3
5489,3.6666667,3
5489,3.6666667,3
5490,5.0,1
5490,5.0,1
5498,5.0,1
5500,3.857143,7
5501,3.0,1
5502,3.3125,32
5503,1.0,1
5504,2.3333333,3
5505,3.6666667,6
5506,3.3333333,3
5507,1.8571428,7
5508,3.0,4
5515,3.5,2
5516,1.0,1
5517,1.0,1
5517,1.0,1
5517,1.0,1
5522,4.3333335,3
5523,2.0,3
5524,3.0,6
5525,4.0,3
5527,2.6666667,3
5528,3.0,10
5528,3.0,10
5530,2.5,4
5530,2.5,4
5534,4.0,1
5535,1.0,1
5538,3.0,1
5539,3.0,1
5540,3.7142856,7
5541,2.875,8
5544,3.0,2
5548,3.5,2
5553,2.5,2
5556,1.0,1
5556,1.0,1
5556,1.0,1
5561,4.0,1
5562,2.0,1
5564,2.0,2
5568,3.0,2
5569,3.0,2
5569,3.0,2
5569,3.0,2
5569,3.0,2
5572,3.0,2
5572,3.0,2
5574,3.1666667,6
5575,1.0,1
5575,1.0,1
5575,1.0,1
5577,3.4285715,7
5581,2.5,2
5582,2.0,1
5585,1.0,1
5585,1.0,1
5597,2.5,2
5597,2.5,2
5597,2.5,2
5601,3.0,1
5601,3.0,1
5601,3.0,1
5602,4.0,1
5602,4.0,1
5603,4.0,2
5604,4.0,1
5605,4.0,1
5607,4.5,2
5607,4.5,2
5608,4.3333335,3
5608,4.3333335,3
5608,4.3333335,3
5609,3.0,1
5609,3.0,1
5611,2.0,1
5612,4.0,1
5613,3.0,1
5613,3.0,1
5613,3.0,1
5617,4.0,7
5617,4.0,7
5617,4.0,7
5617,4.0,7
5618,4.368421,38
5618,4.368421,38
5618,4.368421,38
5620,3.4285715,14
5621,2.8333333,6
5621,2.8333333,6
5625,2.3333333,3
5625,2.3333333,3
5628,3.0,3
5629,4.0,2
5630,3.875,16
5632,4.0,2
5632,4.0,2
5632,4.0,2
5636,3.0,1
5636,3.0,1
5638,3.0,1
5641,4.0,1
5642,4.0,1
5642,4.0,1
5642,4.0,1
5644,2.0,1
5646,3.5,2
5649,3.0,2
5650,3.625,8
5650,3.625,8
5651,3.0,1
5655,3.5,2
5662,4.0,1
5663,3.0,1
5666,2.3333333,3
5666,2.3333333,3
5667,4.0,1
5667,4.0,1
5668,4.0,3
5668,4.0,3
5668,4.0,3
5669,3.875,40
5670,4.0,3
5670,4.0,3
5670,4.0,3
5670,4.0,3
5673,3.8666666,15
5675,3.0,1
5677,3.0,1
5678,2.0,1
5678,2.0,1
5679,3.612903,31
5680,3.75,4
5680,3.75,4
5682,4.0,1
5684,2.0,1
5684,2.0,1
5684,2.0,1
5686,3.6666667,3
5689,4.0,1
5689,4.0,1
5690,4.0,10
5690,4.0,10
5690,4.0,10
5693,3.0,8
5694,2.5,2
5696,4.0,1
5699,4.0,1
5700,1.0,1
5703,3.0,1
5705,3.25,4
5707,3.5,2
5707,3.5,2
5712,4.0,2
5712,4.0,2
5718,3.0,1
5723,4.0,1
5729,2.5,2
5732,4.5,2
5732,4.5,2
5732,4.5,2
5735,2.0,1
5735,2.0,1
5737,2.0,1
5742,4.0,1
5745,4.0,1
5745,4.0,1
5747,4.0,1
5752,3.0,2
5754,2.0,1
5765,5.0,1
5765,5.0,1
5772,4.5,2
5773,3.0,1
5777,4.0,1
5777,4.0,1
5779,2.0,1
5779,2.0,1
5780,3.3333333,3
5780,3.3333333,3
5782,4.0,13
5782,4.0,13
5782,4.0,13
5782,4.0,13
5784,1.0,1
5785,3.375,8
5787,2.0,1
5788,1.0,1
5791,3.75,8
5792,2.5,2
5792,2.5,2
5792,2.5,2
5796,4.0,1
5796,4.0,1
5799,4.0,1
5801,4.0,2
5801,4.0,2
5803,2.0,1
5808,2.0,1
5809,2.0,3
5810,3.375,16
5812,4.0833335,12
5815,1.0,2
5816,3.5384614,52
5818,4.0,1
5818,4.0,1
5818,4.0,1
5820,3.5,2
5825,4.0,1
5826,4.0,1
5828,5.0,1
5829,3.0,2
5829,3.0,2
5832,1.0,1
5832,1.0,1
5833,3.0,2
5834,3.0,1
5836,4.0,1
5839,4.0,1
5840,4.0,2
5841,2.0,3
5843,4.0,1
5846,4.0,1
5847,3.0,3
5847,3.0,3
5853,3.5,2
5854,4.0,1
5857,1.0,1
5859,2.5,2
5859,2.5,2
5866,5.0,1
5867,3.5,2
5868,4.0,1
5869,4.0,1
5872,2.8823528,17
5872,2.8823528,17
5872,2.8823528,17
5874,1.0,1
5875,2.0,2
5876,4.0,5
5878,3.8181818,11
5879,2.0,3
5879,2.0,3
5880,1.0,1
5881,2.5714285,7
5881,2.5714285,7
5881,2.5714285,7
5882,3.2,5
5883,2.0,1
5883,2.0,1
5891,3.0,1
5893,3.6666667,3
5899,4.0,2
5899,4.0,2
5900,2.5,4
5900,2.5,4
5902,4.037037,27
5903,3.909091,22
5909,2.0,2
5910,1.0,1
5913,3.0,1
5913,3.0,1
5914,4.0,1
5914,4.0,1
5915,5.0,1
5915,5.0,1
5918,3.0,1
5923,3.0,1
5926,3.0,1
5927,2.5,4
5932,3.5,2
5933,4.0,1
5936,3.0,1
5938,3.0,2
5940,3.6666667,3
5940,3.6666667,3
5941,2.5,2
5942,2.5,4
5943,2.3636363,11
5943,2.3636363,11
5944,2.7142856,7
5945,3.1764705,17
5945,3.1764705,17
5947,4.0,1
5947,4.0,1
5949,3.5,2
5952,4.076336,131
5954,3.5714285,14
5954,3.5714285,14
5955,3.6666667,6
5955,3.6666667,6
5955,3.6666667,6
5956,3.7222223,18
5956,3.7222223,18
5957,2.8,10
5958,2.0,1
5959,3.1666667,6
5960,5.0,1
5961,3.5,2
5962,3.0,1
5962,3.0,1
5962,3.0,1
5965,3.0,1
5965,3.0,1
5968,3.5,2
5969,2.0,1
5970,3.6666667,3
5970,3.6666667,3
5971,4.428571,14
5971,4.428571,14
5981,4.0,1
5985,3.0,1
5985,3.0,1
5986,3.0,1
5986,3.0,1
5989,4.117647,51
5991,3.724138,29
5992,3.6666667,12
5993,3.0,1
5993,3.0,1
5995,4.268293,41
6000,3.0,1
6000,3.0,1
6001,4.0,6
6001,4.0,6
6003,3.6666667,12
6003,3.6666667,12
6005,4.0,1
6006,1.0,2
6008,3.5,2
6012,1.0,1
6013,1.0,3
6014,1.0,1
6016,4.2708335,48
6021,4.5,2
6022,4.0,1
6025,3.5,2
6027,3.3333333,3
6031,3.0,1
6031,3.0,1
6032,4.0,1
6033,5.0,1
6033,5.0,1
6037,3.0,1
6039,3.5,2
6039,3.5,2
6040,2.0,1
6042,4.0,1
6042,4.0,1
6051,3.5,2
6056,4.0,1
6056,4.0,1
6057,1.5,2
6058,2.0,7
6059,3.25,8
6059,3.25,8
6060,2.5,2
6060,2.5,2
6062,4.0,3
6062,4.0,3
6063,4.0,1
6063,4.0,1
6073,4.0,1
6073,4.0,1
6073,4.0,1
6078,3.0,1
6084,3.0,1
6084,3.0,1
6092,2.0,1
6092,2.0,1
6093,5.0,1
6095,3.0,1
6096,3.0,1
6096,3.0,1
6101,3.75,4
6103,2.0,1
6103,2.0,1
6103,2.0,1
6104,4.2,5
6105,3.0,1
6107,5.0,1
6107,5.0,1
6107,5.0,1
6115,3.0,2
6115,3.0,2
6115,3.0,2
6115,3.0,2
6122,4.5,2
6122,4.5,2
6122,4.5,2
6124,3.0,1
6125,4.0,1
6126,4.0,2
6127,4.0,1
6127,4.0,1
6127,4.0,1
6140,3.5,2
6143,2.0,1
6148,3.0,1
6154,1.0,1
6154,1.0,1
6155,3.5714285,7
6155,3.5714285,7
6156,3.1818182,11
6156,3.1818182,11
6157,2.6923077,13
6157,2.6923077,13
6157,2.6923077,13
6157,2.6923077,13
6163,5.0,1
6166,4.0,1
6170,4.0,3
6170,4.0,3
6178,3.5,2
6180,2.0,2
6182,4.0,1
6183,3.0,2
6184,4.25,4
6185,2.0,1
6186,2.0,1
6187,4.25,4
6187,4.25,4
6188,3.5,16
6195,4.0,1
6195,4.0,1
6195,4.0,1
6195,4.0,1
6195,4.0,1
6195,4.0,1
6195,4.0,1
6195,4.0,1
6203,2.0,2
6203,2.0,2
6207,4.0,1
6207,4.0,1
6211,4.0,1
6212,2.75,4
6212,2.75,4
6213,3.4,5
6214,4.3333335,3
6215,4.0,2
6215,4.0,2
6215,4.0,2
6216,2.5,2
6216,2.5,2
6216,2.5,2
6218,3.7894738,19
6219,5.0,1
6219,5.0,1
6223,2.5,2
6225,3.0,1
6225,3.0,1
6228,3.0,1
6228,3.0,1
6228,3.0,1
6228,3.0,1
6228,3.0,1
6232,3.5,2
6233,3.0,1
6234,3.0,1
6235,4.0,4
6237,4.0,1
6238,2.8333333,6
6239,3.0,2
6240,3.0,2
6242,3.75,8
6243,3.0,1
6244,5.0,1
6245,3.0,1
6247,4.0,2
6247,4.0,2
6247,4.0,2
6249,2.5,2
6250,3.0,1
6250,3.0,1
6252,4.0,1
6254,4.5,2
6254,4.5,2
6254,4.5,2
6254,4.5,2
6260,3.0,1
6261,4.0,1
6263,3.0,4
6263,3.0,4
6263,3.0,4
6263,3.0,4
6265,3.0,1
6266,4.5,2
6266,4.5,2
6266,4.5,2
6269,4.4,5
6271,4.0,2
6273,5.0,2
6276,3.0,1
6279,4.0,1
6281,3.2941177,17
6283,3.8,10
6283,3.8,10
6283,3.8,10
6286,4.0,3
6286,4.0,3
6287,2.6153846,13
6290,2.0,2
6291,3.0,2
6291,3.0,2
6294,3.6666667,3
6295,4.0,1
6295,4.0,1
6296,3.5333333,15
6296,3.5333333,15
6296,3.5333333,15
6296,3.5333333,15
6296,3.5333333,15
6297,3.0,3
6297,3.0,3
6297,3.0,3
6299,4.5,2
6300,2.0,1
6300,2.0,1
6300,2.0,1
6301,3.0,1
6302,1.0,1
6302,1.0,1
6303,3.4,5
6305,3.0,1
6306,4.0,1
6308,3.5,2
6308,3.5,2
6314,2.0,1
6314,2.0,1
6315,2.0,1
6315,2.0,1
6316,2.6666667,3
6318,2.5,2
6322,2.5,2
6323,3.4705882,17
6327,4.0,1
6329,2.0,1
6331,3.8333333,6
6332,5.0,1
6333,3.711111,45
6333,3.711111,45
6333,3.711111,45
6337,4.0,2
6338,3.0,1
6338,3.0,1
6338,3.0,1
6341,3.5,2
6342,5.0,1
6342,5.0,1
6345,3.6666667,3
6348,2.0,1
6349,2.0,1
6350,4.3333335,15
6350,4.3333335,15
6355,3.0,1
6355,3.0,1
6355,3.0,1
6355,3.0,1
6355,3.0,1
6358,4.0,2
6365,3.3,40
6365,3.3,40
6367,3.2,5
6367,3.2,5
6369,5.0,1
6369,5.0,1
6369,5.0,1
6370,3.5,2
6373,3.0666666,30
6373,3.0666666,30
6375,5.0,1
6377,3.8289473,76
6378,3.4545455,33
6378,3.4545455,33
6379,3.0,2
6380,4.125,8
6380,4.125,8
6383,2.375,8
6383,2.375,8
6383,2.375,8
6385,3.6666667,9
6385,3.6666667,9
6387,4.0,1
6390,4.0,1
6395,3.0,1
6395,3.0,1
6400,3.0,1
6400,3.0,1
6405,4.5,2
6408,3.0,1
6410,3.0,2
6410,3.0,2
6412,3.0,1
6412,3.0,1
6413,3.5,4
6413,3.5,4
6413,3.5,4
6413,3.5,4
6419,4.5,2
6422,3.3333333,3
6422,3.3333333,3
6423,4.0,1
6423,4.0,1
6424,1.0,1
6425,1.0,1
6426,4.0,1
6427,4.0,1
6427,4.0,1
6428,2.5,4
6428,2.5,4
6431,3.0,1
6431,3.0,1
6433,3.5,2
6436,4.0,3
6436,4.0,3
6436,4.0,3
6440,3.9285715,14
6440,3.9285715,14
6440,3.9285715,14
6440,3.9285715,14
6448,3.0,1
6449,4.0,1
6449,4.0,1
6449,4.0,1
6449,4.0,1
6452,4.5,2
6452,4.5,2
6452,4.5,2
6458,3.0,1
6460,4.0,2
6460,4.0,2
6461,4.6666665,3
6461,4.6666665,3
6464,2.0,1
6464,2.0,1
6466,3.5,2
6467,4.0,1
6467,4.0,1
6470,3.0,1
6473,4.0,1
6474,2.0,1
6476,3.0,2
6476,3.0,2
6477,3.0,1
6477,3.0,1
6480,4.0,1
6482,2.0,2
6482,2.0,2
6493,2.0,1
6498,2.0,1
6502,3.7857144,28
6502,3.7857144,28
6502,3.7857144,28
6502,3.7857144,28
6503,2.2307692,13
6506,4.0,1
6509,4.0,1
6513,3.0,1
6513,3.0,1
6516,4.0,1
6518,3.0,1
6518,3.0,1
6522,3.0,1
6522,3.0,1
6525,3.0,2
6525,3.0,2
6525,3.0,2
6530,5.0,1
6531,1.0,1
6531,1.0,1
6531,1.0,1
6531,1.0,1
6531,1.0,1
6533,4.0,1
6534,2.3,10
6534,2.3,10
6535,4.0,2
6535,4.0,2
6535,4.0,2
6537,2.95,20
6538,3.5,4
6538,3.5,4
6539,3.95,80
6539,3.95,80
6541,3.0,10
6547,1.0,1
6548,2.857143,7
6550,2.5,4
6550,2.5,4
6550,2.5,4
6552,4.3333335,3
6559,4.0,1
6559,4.0,1
6561,3.6666667,3
6561,3.6666667,3
6564,2.3333333,6
6564,2.3333333,6
6564,2.3333333,6
6564,2.3333333,6
6564,2.3333333,6
6564,2.3333333,6
6565,4.3333335,6
6565,4.3333335,6
6565,4.3333335,6
6565,4.3333335,6
6565,4.3333335,6
6568,2.0,1
6571,4.0,1
6579,3.0,1
6582,2.5,2
6582,2.5,2
6582,2.5,2
6582,2.5,2
6585,2.0,1
6586,3.0,8
6586,3.0,8
6586,3.0,8
6591,4.0,2
6591,4.0,2
6592,2.0,1
6593,2.75,8
6593,2.75,8
6593,2.75,8
6595,3.6666667,3
6595,3.6666667,3
6596,4.0,1
6598,5.0,2
6598,5.0,2
6600,1.0,1
6600,1.0,1
6600,1.0,1
6603,3.0,1
6609,4.0,1
6609,4.0,1
6612,4.0,2
6612,4.0,2
6613,2.0,1
6613,2.0,1
6615,2.0,2
6617,4.0,2
6618,3.8,5
6618,3.8,5
6618,3.8,5
6618,3.8,5
6620,4.285714,7
6624,2.0,1
6628,3.0,1
6628,3.0,1
6630,4.0,1
6636,4.0,1
6636,4.0,1
6638,3.0,3
6639,4.0,1
6641,4.0,1
6641,4.0,1
6641,4.0,1
6643,4.3333335,3
6643,4.3333335,3
6645,3.5,2
6646,3.3333333,3
6646,3.3333333,3
6650,4.25,4
6650,4.25,4
6658,2.0,1
6659,3.6666667,6
6662,3.8,10
6662,3.8,10
6662,3.8,10
6662,3.8,10
6663,3.8,5
6664,3.25,4
6664,3.25,4
6664,3.25,4
6666,4.2,5
6669,4.8,5
6669,4.8,5
6676,3.0,1
6678,2.3333333,3
6678,2.3333333,3
6678,2.3333333,3
6686,3.0,2
6686,3.0,2
6686,3.0,2
6686,3.0,2
6706,2.0,1
6706,2.0,1
6706,2.0,1
6707,2.0,2
6708,4.0,11
6708,4.0,11
6708,4.0,11
6709,3.2857144,7
6710,3.3333333,3
6710,3.3333333,3
6710,3.3333333,3
6710,3.3333333,3
6710,3.3333333,3
6711,3.7608695,46
6711,3.7608695,46
6713,4.0,2
6713,4.0,2
6713,4.0,2
6721,3.75,4
6721,3.75,4
6722,4.0,1
6722,4.0,1
6722,4.0,1
6724,3.6666667,3
6725,5.0,1
6725,5.0,1
6725,5.0,1
6731,3.2,5
6732,4.25,4
6732,4.25,4
6735,3.0,1
6735,3.0,1
6735,3.0,1
6735,3.0,1
6743,4.0,3
6744,3.0,1
6748,3.0,1
6748,3.0,1
6753,3.6666667,6
6753,3.6666667,6
6753,3.6666667,6
6753,3.6666667,6
6754,3.5384614,13
6754,3.5384614,13
6754,3.5384614,13
6754,3.5384614,13
6755,2.6666667,6
6757,4.0,1
6760,3.5,2
6762,4.0,1
6762,4.0,1
6762,4.0,1
6762,4.0,1
6762,4.0,1
6763,2.0,2
6763,2.0,2
6763,2.0,2
6763,2.0,2
6763,2.0,2
6765,4.0,1
6768,4.0,1
6769,5.0,1
6769,5.0,1
6770,5.0,1
6771,1.0,1
6772,2.5,2
6773,3.7142856,7
6774,3.8333333,6
6774,3.8333333,6
6776,4.6666665,3
6777,4.0,6
6777,4.0,6
6779,4.0,1
6779,4.0,1
6780,4.0,1
6782,4.0,1
6783,3.6666667,3
6783,3.6666667,3
6783,3.6666667,3
6785,3.0,3
6785,3.0,3
6785,3.0,3
6786,4.5,2
6787,4.2222223,9
6788,2.0,1
6788,2.0,1
6790,3.6666667,3
6791,3.6666667,3
6793,3.6666667,3
6793,3.6666667,3
6793,3.6666667,3
6793,3.6666667,3
6793,3.6666667,3
6796,3.857143,14
6796,3.857143,14
6797,1.0,1
6798,3.0,1
6800,3.0,1
6803,4.0,1
6806,3.0,1
6807,4.0740743,27
6808,4.0,1
6810,2.3333333,3
6811,3.3333333,3
6811,3.3333333,3
6813,3.0,1
6814,3.0,1
6816,4.0,2
6816,4.0,2
6818,4.0,1
6818,4.0,1
6820,3.5,2
6822,3.0,1
6826,1.0,1
6827,2.5,2
6828,4.0,1
6829,4.0,1
6832,3.3333333,3
6835,4.0,1
6835,4.0,1
6850,3.0,2
6850,3.0,2
6852,4.0,3
6856,3.5,2
6856,3.5,2
6856,3.5,2
6857,3.3333333,3
6858,3.0,2
6858,3.0,2
6858,3.0,2
6863,3.5454545,33
6863,3.5454545,33
6864,3.0,1
6864,3.0,1
6864,3.0,1
6867,3.375,8
6868,4.0,2
6869,4.0,3
6870,3.48,25
6870,3.48,25
6873,3.0,11
6874,3.915493,71
6875,1.0,1
6877,4.0,1
6879,3.0,4
6879,3.0,4
6880,3.0,1
6880,3.0,1
6881,3.4285715,7
6881,3.4285715,7
6884,4.0,1
6885,1.0,2
6885,1.0,2
6885,1.0,2
6887,3.0,1
6888,2.5,6
6888,2.5,6
6888,2.5,6
6889,3.0,1
6890,3.3333333,9
6890,3.3333333,9
6893,3.25,4
6893,3.25,4
6898,4.0,2
6898,4.0,2
6902,4.0,2
6902,4.0,2
6909,3.75,4
6918,5.0,2
6918,5.0,2
6927,3.0,1
6927,3.0,1
6927,3.0,1
6932,3.6,5
6932,3.6,5
6934,3.0333333,30
6935,4.0,2
6936,2.8,10
6940,4.0,1
6942,3.5454545,33
6944,3.1666667,6
6945,3.6666667,3
6947,3.48,25
6947,3.48,25
6951,4.0,1
6952,3.0,1
6953,3.235294,17
6954,4.3333335,3
6957,3.5714285,14
6957,3.5714285,14
6957,3.5714285,14
6957,3.5714285,14
6957,3.5714285,14
6961,4.0,1
6963,4.0,1
6963,4.0,1
6963,4.0,1
6963,4.0,1
6970,3.5,2
6971,4.0,2
6974,4.25,4
6975,3.8333333,6
6977,3.0,1
6977,3.0,1
6978,3.5,2
6979,3.75,20
6979,3.75,20
6982,3.0,2
6982,3.0,2
6985,4.5,4
6985,4.5,4
6985,4.5,4
6986,4.0,2
6987,3.8888888,9
6987,3.8888888,9
6989,3.5,2
6990,4.0,3
6990,4.0,3
6992,3.0,1
6993,4.0,7
6995,1.0,1
6995,1.0,1
6996,3.0,1
6997,3.0,1
6997,3.0,1
6997,3.0,1
6997,3.0,1
7000,2.5,2
7001,3.5,6
7001,3.5,6
7003,3.0,2
7003,3.0,2
7004,3.25,8
7005,2.0,2
7007,3.25,4
7007,3.25,4
7007,3.25,4
7008,2.5,2
7009,3.0,2
7009,3.0,2
7010,4.0,1
7010,4.0,1
7012,2.0,1
7012,2.0,1
7013,4.0,5
7016,1.0,1
7016,1.0,1
7016,1.0,1
7018,2.5,2
7020,4.0,1
7020,4.0,1
